UserId,Products
8428,"[11659624,11460738,11360912,11659646]"
8442,"[11659310,11360760,11147512,11659146]"
8468,"[11659036,11460738,11245914,11461062]"
8478,"[11659236,11603796,12360436,11659570]"
8485,"[11659006,11237172,11659314,11139524]"
849,"[11139192,11139194,12360400,11407264]"
8508,"[11139192,11145740,11360912,11460780]"
8509,"[11139192,11360810,11460738,11148888]"
851,"[11139192,11407436,11145664,11335962]"
8522,"[11660190,11245914,11144260,11659432]"
8523,"[11461008,11148888,11407356,11141324]"
8532,"[11460780,11148888,11659046,11658950]"
8558,"[11659776,11659776,11460902,11360884]"
8562,"[12407698,11407102,11407194,12322644]"
8568,"[11360672,11245914,12407042,11460738]"
8584,"[11460990,11460990,11360718,11659570]"
8588,"[11407194,11659236,11360660,11659530]"
859,"[11659936,11148888,11461008,11461040]"
8592,"[11360654,11360878,11141324,11407212]"
8594,"[11460904,11335962,11245914,12406976]"
8599,"[11460968,11360760,11460968,11460954]"
8603,"[11480984,11480984,11407172,11659794]"
8607,"[11659686,11659686,11660000,11714428]"
8608,"[11659944,11237172,11141320,11714576]"
8612,"[11360680,11460738,11659696,11148888]"
8628,"[11360868,11148888,11237172,11141306]"
864,"[12406972,11659088,11141324,11245914]"
8643,"[11714594,11659840,11148888,11460854]"
8671,"[11659104,11360780,11141324,11148888]"
8675,"[11659236,11148888,11460972,11659236]"
8685,"[11460926,11460926,11141346,11407170]"
8690,"[12657788,12407414,11141324,12371370]"
87,"[12360386,12995872,11659000,12407042]"
8711,"[11659020,11335966,11245914,11659020]"
8754,"[11460766,11237172,11360912,12360390]"
8760,"[12406940,11141326,11139194,11659020]"
8764,"[12658512,12657768,11460806,11660100]"
8770,"[11141538,11148888,11145624,11360934]"
8771,"[11360878,11148888,11360878,11360884]"
8774,"[11139192,11148888,11360660,12407450]"
8778,"[11148888,11148888,11141346,11245914]"
8799,"[12360374,11148888,12406880,11145624]"
8816,"[11659860,11335962,11360848,11460978]"
8817,"[11659236,11360912,11659236,11659236]"
8832,"[11139192,11148888,11245914,11659088]"
8861,"[11360878,12406890,11148888,11659552]"
8873,"[11659178,11148888,11245914,11460738]"
8885,"[11659608,11460738,11141346,11460968]"
8888,"[12360424,11407382,11659878,11461012]"
8893,"[13038816,12407148,11714462,11659006]"
8898,"[11659806,11360728,11407194,11460738]"
8901,"[11407194,11148888,11360872,11148922]"
8902,"[12407308,11141324,11659236,12407308]"
8908,"[11659116,11659232,11141306,11148888]"
8917,"[11460914,11360994,11460914,12657366]"
8928,"[12360372,11245914,11141346,11148888]"
8949,"[11659646,12406932,11360764,11360912]"
8950,"[11360882,11141346,11141328,11659236]"
8953,"[11659066,11148888,12406870,11481072]"
8959,"[11139192,11659538,11139524,12658390]"
8970,"[11659236,11659236,11407382,13017344]"
8990,"[11237174,11141346,11237174,11237192]"
8998,"[11659646,11460972,11245914,11141346]"
8999,"[11407242,12407770,12360436,11360878]"
90,"[11659240,11360966,11360718,12371244]"
900,"[11237196,11145740,11141346,11659622]"
9020,"[11461012,11148888,11407436,11407356]"
9023,"[11139192,11141324,11141324,11141306]"
9027,"[11139192,11360764,11139194,11237172]"
9031,"[11139192,11460968,11658996,11360884]"
9035,"[12658616,12407026,12407148,11360674]"
9047,"[12657338,11461062,11141342,11659036]"
9049,"[12436414,12436456,11141330,11460802]"
905,"[11141306,11360680,11460738,11360648]"
9055,"[11659218,11245914,11148888,11360728]"
9093,"[11335962,11335962,11360870,11141346]"
9103,"[11714594,11141346,11714570,11245914]"
9113,"[11141530,11237172,11335962,11360858]"
9121,"[12407442,11335962,11659042,11245914]"
9130,"[11360912,11147292,11360912,11141330]"
9140,"[11659004,11237172,11148888,11407172]"
9143,"[11139192,12360428,11141346,11407224]"
9146,"[11139192,12657338,11148888,11659036]"
9168,"[11148888,11148888,11141346,11141306]"
917,"[11460908,11150104,11147290,11360672]"
9171,"[11139192,11659546,11360878,12657356]"
9192,"[12657788,12657500,11148888,11460928]"
9208,"[11659336,11148888,11460972,11659554]"
9209,"[11659998,11360780,11335962,11407102]"
9213,"[11659410,11659050,11460914,12371308]"
9224,"[11139192,11148888,11141346,11659000]"
9229,"[11139192,11245914,11460738,11659934]"
9230,"[11139192,11245914,11460806,11148888]"
9235,"[12360390,11360878,11141346,11603796]"
9238,"[12406894,11659646,11460972,11141346]"
9240,"[11460676,11360906,11603796,11481090]"
9241,"[11659548,11460738,11360728,11659538]"
9248,"[11659890,11659236,11351668,11460676]"
9259,"[11139192,11461040,11145664,11659050]"
9260,"[11659224,11141308,11659996,11659334]"
9275,"[11461020,11360860,13038820,11145748]"
9286,"[11245914,12657780,11481094,11659422]"
9299,"[11360912,11141346,11147292,11360912]"
9326,"[11658984,11141330,11147290,11360708]"
9363,"[11659118,11407134,11148888,11141324]"
9393,"[11407278,11237144,11360760,12658202]"
9409,"[11141346,11148888,11360996,11659140]"
9410,"[11714318,11237172,12360464,11714500]"
9411,"[11237196,11237196,11659588,11245914]"
9417,"[11360884,11148888,11335962,11603798]"
9423,"[12322658,12407042,12407624,11148888]"
9439,"[11139192,12360444,12371376,12371376]"
9441,"[11139192,11139524,11360738,11139192]"
9443,"[11481078,11460972,12407154,12406976]"
9448,"[11407170,11460968,11407170,11148888]"
9451,"[11659688,11141346,11148888,11659580]"
9452,"[11361058,11659552,11659552,11360882]"
9470,"[11407172,11237172,11360688,11659862]"
9472,"[11141324,11141346,11659236,11141324]"
9475,"[11360894,11659046,11148888,11335966]"
9502,"[11237174,11360882,11141324,11659020]"
9521,"[11407194,11148888,11407194,11335962]"
9544,"[11658982,11658992,11460806,11335962]"
9558,"[11659548,11141330,11141346,11141346]"
9564,"[11603770,11460972,11407158,11335962]"
9565,"[11659618,11460972,11145740,11351668]"
958,"[11659520,11520046,11148888,11461022]"
9581,"[11659646,11460742,11659314,11145684]"
9598,"[11659750,11141324,11245914,11460904]"
96,"[12371286,11145624,11659966,11360668]"
960,"[11139192,11659284,11139192,11139192]"
9614,"[11360916,11141306,11148982,11360722]"
9618,"[11139192,11460972,11245914,11360728]"
9629,"[11139192,11460972,11407262,11659586]"
964,"[11139192,11360642,11141324,12407154]"
9640,"[11659562,11460986,11360884,11460806]"
9651,"[11360880,11360912,11360880,11145762]"
9655,"[11659060,11659060,11360874,11147292]"
9674,"[11407256,11659022,11460908,11407272]"
9680,"[11659840,11141346,11714594,11141346]"
9685,"[11139192,11659018,11659208,11360728]"
969,"[11659640,11141324,11659534,12406966]"
9696,"[11139192,11237172,12407702,11141346]"
9697,"[11139192,11481078,11145624,11148888]"
9701,"[11139192,11360640,11237222,11659222]"
9712,"[11360708,11407178,12407084,11659036]"
9722,"[11237174,11659534,11141346,11659626]"
9724,"[11460742,11659204,11660128,11659412]"
9728,"[12360444,11714576,11460978,11659548]"
9730,"[11407134,11407224,11407356,11141346]"
9759,"[11139192,11148888,11460928,11461012]"
9769,"[11139192,11360738,11659238,11659914]"
9775,"[11360780,11148888,11245914,11360760]"
9796,"[11659334,11407476,11360880,11659422]"
98,"[12406878,11481072,11245914,11360934]"
9805,"[11659770,11141346,11660142,11335962]"
9815,"[11659742,11141324,11360912,11237194]"
9817,"[11659142,11141324,11360878,11335966]"
9851,"[11139192,11237196,11361056,11361056]"
9855,"[11139192,11659544,11407102,11659420]"
9856,"[11351668,11659092,11658996,11360780]"
9901,"[11659036,11407272,11460972,11245900]"
9907,"[11407102,11360942,11460968,11659030]"
9912,"[11660120,11360684,11145702,11660100]"
9914,"[11659072,11237196,12657370,11360912]"
9917,"[11237196,11237196,11360878,11460806]"
9921,"[11139192,11141324,11659616,11659708]"
9940,"[11139192,11148888,11148854,11141330]"
996,"[11139192,11141324,11460968,11659878]"
9991,"[11139192,12406882,11659030,11407356]"
