Product,Products
11460730,"[11360672,11407340,11360662,11360674,11407248,13653514,11660236,11660112]"
11460738,"[13202662,11351668,13017338,13038684,12407248,12988630,11714594,13202672]"
11460742,"[12406918,11407158,12407484,13038932,12407536,12657402,11237090,13038938]"
11460746,"[12407794,11460788,11460766,11481084,11407170,11591770,11360872,11460598]"
11460752,"[11481068,11481072,11460806,12407526,11520044,11601876,11407180,13039906]"
11460756,"[11407120,11659158,12407534,11659026,14121826,12437302,12657650,12437262]"
11460762,"[11481084,11481090,12407348,11460788,11407102,11481006,11659158,11603828]"
11460766,"[11481084,11407170,11460788,11603828,11481090,11481020,12407228,11603836]"
11460772,"[12437194,12406990,12407914,11481054,13039452,12407340,11659158,11481086]"
11460780,"[11461004,11520046,11601876,11481054,11460682,11481008,11407318,11407204]"
11460782,"[11481084,12406990,12407340,12406996,11460772,12407228,11460746,11407170]"
11460784,"[11360810,13038966,12657558,11460806,12658402,11407162,12658118,11481054]"
11460786,"[11461014,11461020,13773576,12657500,12407422,11360906,12360388,12360410]"
11460788,"[11481090,11407170,11460762,11460766,11481020,11481050,11603828,11461010]"
11460792,"[12658402,12407344,12658110,12658118,13039362,12437210,11659200,12407880]"
11460802,"[11407356,11659024,11361050,11659300,12407390,13039066,12657652,11659810]"
11460806,"[11407208,12407526,11460752,12657558,11460784,13039454,12407872,12454404]"
11460810,"[14121846,13773580,11461042,11147312,12658150,13773576,12658228,12658594]"
11460854,"[11659990,13039882,11360824,11360820,11460990,14122818,12371348,12437232]"
11460864,"[11659118,11659066,11407368,12407022,12658140,11659124,12657372,12657626]"
11460894,"[11659248,13038834,11659234,12407788,12099206,11461014,11659200,11659250]"
11460900,"[13039064,12658292,11460952,12407006,12407932,12407836,11360718,13039602]"
11460902,"[11659602,12371254,11659712,12371376,12437290,13039092,11659686,12407794]"
11460904,"[11360868,12658390,13038974,11360886,11360880,13039106,12406938,12406928]"
11460908,"[11141644,12995890,14122822,12988628,13039514,13039548,12658048,13038152]"
11460910,"[11714322,11360962,12658634,11659960,11659962,11659840,12658516,12658404]"
11460914,"[12658426,11407398,12658350,11360812,12407836,11407282,11460936,11481056]"
11460916,"[11360708,11659830,11407434,11360998,11460928,11407280,11360778,11361000]"
11460926,"[11407264,11460986,11481080,11520042,12658350,11407272,13039536,11407178]"
11460928,"[11360728,13067870,13039150,13039764,11480992,12407738,11407416,12658326]"
11460936,"[12407842,11407432,12407788,12099206,11460894,11407398,11460914,12360426]"
11460938,"[12657810,11659558,11603790,12657910,11659532,13039502,11659310,11659890]"
11460952,"[12360412,11360718,12407802,12360424,11460900,12407708,12360414,12407770]"
11460954,"[12658092,13653664,12360418,12406964,12658262,13653688,12322662,12658260]"
11460964,"[12437420,12658360,12658252,12437418,12658276,12436776,12658222,12436742]"
11460966,"[11460968,11148964,11659946,11659826,11145666,11659454,11145612,11714304]"
11460968,"[11460966,11659962,11145666,11659954,11714312,12658544,11659454,11659808]"
11460972,"[12657582,11659954,11659546,11659680,11659554,11659964,11659960,12658598]"
11460978,"[11659630,11658988,11481054,11659730,12657946,11659718,11659560,12658070]"
11460980,"[12406894,12657750,12658600,12658344,12407886,12360392,13039764,12406926]"
11460984,"[11659710,11360776,11520042,11407434,11407280,13039826,12407614,12658248]"
11460986,"[12658232,12658256,11460926,12657558,11659650,11480978,11460806,13039080]"
11460988,"[12437222,11145640,12437180,12407712,13039484,12436976,12407534,14122762]"
11460990,"[11407204,11481078,12454400,11407318,12437420,11659018,12437426,12407534]"
11461004,"[11460780,11481068,11481054,11601876,11407204,13773578,11360728,11407180]"
11461006,"[11245912,11659194,11659186,14121830,11360928,14121844,12436466,13039066]"
11461008,"[11460612,11659882,12657678,13081770,11659244,11481020,12407228,11603828]"
11461010,"[11460788,14122766,11659186,11407098,11407172,13039066,12407794,12360422]"
11461012,"[11407436,11480982,11481056,12407878,11407178,11460608,12407538,11481050]"
11461014,"[11460786,11658968,13039466,12657500,12437284,12407792,12407344,12658382]"
11461020,"[13773576,11460786,13039484,11145642,11407212,12406998,12407342,11145640]"
11461022,"[12407910,13038888,12658340,11360912,12407504,11659992,12407790,12407498]"
11461024,"[11461042,11659902,11360724,11145642,12360410,12657512,11407102,12406998]"
11461026,"[14122758,12658442,13039490,13039042,11461030,12657972,12407636,11361018]"
11461030,"[11660008,11407274,14122758,11461026,12657552,12657512,12657500,12658404]"
11461034,"[11407274,13039466,12360438,11659250,12407636,13038834,11660008,11659152]"
11461036,"[11659248,11361018,13039826,11659424,12407632,11659250,13039018,11659518]"
11461038,"[11361044,11407218,11237250,11145600,11659216,11147546,12437416,12658348]"
11461040,"[12407350,11660004,12658096,12658606,11660246,12407008,11407248,13039478]"
11461042,"[11461024,11460810,11139524,12406998,11139650,11361044,12407300,12360438]"
11461044,"[13038956,13039080,11360912,12657558,11659812,12657652,11659976,12657360]"
11461062,"[12988636,13038830,12658142,13039568,13039932,11407478,13038996,13038994]"
11461106,"[11245946,12407906,13038926,11461108,11659404,13039440,11714676,12657980]"
11461108,"[12657450,13653702,12407196,11714676,11245944,11660102,11659936,12322664]"
11480974,"[13039902,12360452,13039468,13064998,13038976,11360872,13039686,11360964]"
11480976,"[12407008,13039064,13039476,13039902,12407350,11407318,12406948,11148792]"
11480978,"[12658318,11460986,13039886,13039080,12657558,11659934,11714322,12658242]"
11480980,"[11659036,11659934,11659252,11407280,12322668,12658266,13039064,11480994]"
11480982,"[11407178,11407150,11360862,11461012,11481080,11481056,11460608,12407878]"
11480984,"[11407112,13038978,11603804,12407448,11659812,12407454,12407606,12406892]"
11480992,"[11480994,11237250,13039088,11659712,13038966,11659934,11360872,13039080]"
11480994,"[13039456,11659466,11480992,11659036,13039070,11407280,11407122,12658572]"
11481000,"[12407662,13039742,11360716,12407110,12360424,11407154,12371370,11460678]"
11481006,"[11549962,11591770,11407102,11481082,11460762,11481090,11603836,12407348]"
11481008,"[11460682,11407182,11460780,11603828,11360780,11407404,11481020,12407398]"
11481020,"[11481084,11603828,11407170,11460788,11481090,11460766,11603836,11481082]"
11481024,"[11659210,12406984,13039752,12371386,13653628,12407634,12360426,12407718]"
11481030,"[13039064,12407366,12407426,13039018,13039500,13039554,12360408,11659450]"
11481050,"[11481088,11460788,11407356,11407102,12406872,11407194,12407878,11361050]"
11481054,"[11461004,11407212,11481068,13039452,11460780,11407204,11460772,12658490]"
11481056,"[11407178,11460608,11481080,11480982,11360862,12407878,11461012,12657368]"
11481058,"[13039850,11360868,12406928,12657734,12360414,12658390,12407928,13039084]"
11481060,"[11360848,11360846,13038932,12407536,12407548,11237090,12406918,12407308]"
11481068,"[11460752,11481072,11461004,11481092,11407180,11520046,11481054,12454404]"
11481070,"[11520046,11481068,12407534,11407180,12436542,11481078,12407854,11407208]"
11481072,"[11460752,11481068,11460614,12657678,13081770,11520044,11460806,12454404]"
11481074,"[11460612,12436458,11658970,11461008,12407914,11481072,11659244,11407180]"
11481076,"[11407236,11407172,14121836,11481068,14121828,11460788,11481090,11481084]"
11481078,"[12454400,11460990,11520046,11407180,12454404,12436542,12437420,11361064]"
11481080,"[11407178,11481056,12407878,11480982,11460608,11591770,11481068,11407150]"
11481082,"[11603836,11591770,11407180,11659144,11481006,11481090,11481020,11481084]"
11481084,"[11481090,11603828,11481020,11460598,11460766,11460762,12407228,11603836]"
11481086,"[12407914,11658970,11361050,11407212,11407102,12454404,11407180,11460772]"
11481088,"[11481050,13038888,11407194,11407102,11407216,12406872,12407866,11145624]"
11481090,"[11481084,11603836,11460598,11460762,11460788,11460766,11481020,11481082]"
11481092,"[11407410,11481068,11407412,11481006,11601876,11481054,13038966,11407180]"
11481094,"[13039366,13039462,12407554,12371322,12406918,12407536,12371330,12371328]"
11481096,"[11481100,13017334,11659468,12658212,13039052,11362286,12657624,11659070]"
11481100,"[11481096,13039052,13017342,11659130,11362286,12658212,12657646,13017334]"
11481104,"[11360642,11407254,13653624,11460698,11660068,13653522,13653520,11660222]"
11481106,"[12530766,12657776,13017346,12658144,12657902,13038998,13039550,13039064]"
11481110,"[12658222,12437280,12437420,12436420,11460964,11460928,12437324,11360916]"
11520042,"[11407280,11360810,11481068,11460984,12407880,11461004,12658490,11460752]"
11520044,"[11460614,11460752,11481072,11407208,11460806,12407854,13038966,11481070]"
11520046,"[12454404,11407180,11481078,11481068,11460780,11481070,12436460,12436542]"
11549962,"[11481006,12407348,11659466,13039466,11407122,11660002,12657558,12407486]"
11591770,"[11481082,11603836,11481006,11481090,11460608,11460598,12407878,12407526]"
11601876,"[11407408,13076264,11603828,11461004,11460780,11407172,11460752,11407170]"
11603770,"[11603772,11407372,11659418,13064964,12995876,11659362,13038876,12988620]"
11603772,"[11603770,11659362,11407372,12995876,12657606,12995874,12988620,12988606]"
11603790,"[11659292,12371248,12371252,12657726,13039398,12406904,11659310,12657734]"
11603792,"[12407900,11659648,11659566,11714600,11714532,11659550,11659446,13039812]"
11603796,"[11659646,11245920,11237116,11603792,12407144,13653546,11714600,11659568]"
11603798,"[13773580,11659492,12407354,11659224,11714304,12407900,12658568,12658594]"
11603804,"[13038978,11407112,11480984,12658182,12407864,12407448,12974422,11658948]"
11603822,"[11407416,11360964,11460780,11407318,13039764,13039586,11360780,11407204]"
11603824,"[12658560,11659436,12406956,12658072,12657992,13653668,12407562,11659834]"
11603828,"[11481084,11481020,11460766,11407170,11601876,12407228,11460788,11460762]"
11603832,"[11659794,12657596,12407916,12407502,12658136,12407608,11145654,11658984]"
11603836,"[11481082,11481090,11591770,11481020,11481084,11481006,11407180,11601876]"
11652758,"[12988604,12988608,13038920,12995878,12988616,13039492,12371308,12657644]"
11652760,"[14110864,13038984,14110862,12995886,14110868,13202670,14110866,12657606]"
11658944,"[12657556,12360422,12658674,11659300,12657698,12658466,11358628,12437420]"
11658946,"[11659954,11659542,13038954,11659960,11659576,11659680,11659564,11659546]"
11658948,"[11603832,11659822,11460670,11407112,11603804,12658698,12407946,13038978]"
11658950,"[13038152,13039692,12995890,14122822,11245914,13039526,13039882,12454400]"
11658954,"[12657430,12407536,11659178,12407898,12657686,12371326,12407856,11237090]"
11658968,"[12407504,12407868,12407910,12407314,11461014,12360458,11659992,12407946]"
11658970,"[11481086,12407914,13773578,11407212,11461004,12407534,11407204,11407180]"
11658978,"[12437160,12407912,11659236,12407892,11659774,12658306,12436754,12407832]"
11658980,"[12657652,11659948,12658512,14129477,11714312,12658534,11659954,11145602]"
11658982,"[11659524,11659034,11659374,11659342,11146084,11714538,12657448,11659546]"
11658984,"[11659976,11659062,11659430,11659890,11659298,11658988,11603832,11659208]"
11658986,"[11714586,12437292,12407794,11659246,12407424,11659944,11659326,11659984]"
11658988,"[11658984,11659430,11659718,11659062,11659648,12360396,11659566,11460978]"
11658990,"[12658020,11659170,12658056,11659336,11714478,12407182,12407466,12658116]"
11658992,"[11659454,11714312,11659674,11659966,11714534,11659954,11659960,11659964]"
11658994,"[12657562,11460972,13039542,13039834,11659564,11659696,12658338,12658614]"
11658996,"[11659002,12658608,11659956,11659674,11659454,11659554,11714544,11145614]"
11658998,"[11659940,11659554,13017344,11659674,11714680,11659948,11659564,11714312]"
11659000,"[11714318,11659452,11659338,11714672,11660206,11407244,11660218,12657440]"
11659002,"[11658996,12658608,11659454,11658992,11659956,12407438,11659554,11659966]"
11659004,"[11659964,11658992,11659438,11659966,11659952,12658598,11659444,13653528]"
11659006,"[12371932,12407908,12407520,12407298,12407144,13039134,11659180,12988640]"
11659016,"[12658132,12407590,12407694,13039808,12658060,12658144,11660004,13039560]"
11659018,"[11659328,12436542,12436738,11659024,11460990,11659956,12658288,11361064]"
11659020,"[13773580,12657648,11659022,13072610,11659432,12658566,11148964,11145666]"
11659022,"[13072610,12658566,11659020,11659714,12657590,14121826,11145614,12658548]"
11659024,"[12658506,12436738,11659018,12657478,11460802,12658634,12437336,11659956]"
11659026,"[14122762,11659944,12407534,12658336,13039022,11360824,12658508,12658184]"
11659030,"[11659070,13038882,12657618,11659140,11659074,12371316,11714484,11714500]"
11659034,"[11659524,11659632,12396562,11659058,12658634,12658546,11659342,13773574]"
11659036,"[12658266,11480994,12437194,12658110,11659934,12658118,11480980,11714322]"
11659042,"[12658366,11659842,11360962,11659750,12436742,12658252,12658334,12658410]"
11659044,"[12407364,12658458,12658530,12658124,12658684,12407638,12658462,12658602]"
11659046,"[11659048,12658690,11714484,12407926,13038920,12657990,11481096,11659970]"
11659048,"[11659046,12406978,11659072,12406980,12407272,11659468,13039402,12990080]"
11659050,"[12310324,11659374,12407298,11714714,11407468,12407418,12322646,12407846]"
11659052,"[11659944,12436470,11659026,11659590,11659538,11660198,12658316,12407628]"
11659054,"[11660132,12407402,12436988,12407388,12406952,11360990,12437002,12407300]"
11659056,"[12407850,13039576,13039114,11659298,13039908,12407608,12406900,12407422]"
11659058,"[12657448,11659342,11659034,11145654,13773574,11714608,11659332,12657494]"
11659060,"[12657534,12407826,12407036,13039818,14121838,12407792,12407506,13773578]"
11659062,"[11658984,11714602,11659976,11659566,12657652,11659208,11659890,11659648]"
11659064,"[11360894,11659068,13038870,12657614,13038880,12407276,12990082,12658694]"
11659066,"[12407022,11407366,11659114,12657626,12657616,13038886,12407624,11659118]"
11659068,"[12407276,13038870,12995868,11659064,12407924,12990082,13039404,12407326]"
11659070,"[11659074,11714418,11659030,11659346,11659140,11659110,11659160,12990078]"
11659072,"[12990080,13038872,11659468,13039402,12990076,11659048,11407368,11659118]"
11659074,"[11714418,11659070,11659092,11659030,11659140,11659346,12658590,12657612]"
11659086,"[11659110,11659346,11659140,12407274,12988632,12657622,12658212,13038684]"
11659088,"[11659468,11659092,11659070,11659074,11714418,11659140,11659346,11714474]"
11659090,"[12657532,12406908,13038876,12995872,11659418,11141340,14122744,12657628]"
11659092,"[11714418,11659074,11659070,12988650,11659088,12657612,11714496,12657572]"
11659102,"[12657756,12371310,12407624,12371260,12371312,12360376,13039368,11659106]"
